k,mean
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.1.2.2.2.2.2,0.7069379643551166
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.1.2.2.2.2,0.5062282267914329
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.1.2.2.2,0.7004158394478045
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.1.2.2,0.7006827285133499
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.2.1.2,0.6903654389927169
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.2.2.1,0.6992900630940326
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.2.2.2,0.7766301227408682
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.2.2.3,0.7053820764536595
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.2.3.2,0.6904565107995
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.2.3.2.2,0.692820137948593
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.2.3.2.2.2,0.6819855514796738
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.2.3.2.2.2.2,0.7759292610755328
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.1.3.2.2.2.2.2,0.6923681749367725
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.1.2.2.2.2.2,0.9726407586861783
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.1.2.2.2.2,1.6904513532406085
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.1.2.2.2,0.9593298991403127
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.1.2.2,0.9551323261223265
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.1.2,0.9526884701501142
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.1,0.6393788614284696
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2,1.3290972505945942
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.3,0.9572149666124016
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.3.2,0.9564109665184398
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.2.3.2.2,0.9608412726058935
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.2.3.2.2.2,0.9489831357408204
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.2.3.2.2.2.2,0.973572734632572
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.2.3.2.2.2.2.2,0.9514694179043827
2.2.2.2.3.2.3.2.2.1.2.3.2.2.2.3.2.2.2.2.2.2,1.0873764248745685
2.2.2.2.3.2.3.2.2.1.2.3.2.2.3.1.2.2.2.2.2.2,0.7069980849228165
2.2.2.2.3.2.3.2.2.1.2.3.2.2.3.2.2.2.2.2.2.2,0.9614217769594074
2.2.2.2.3.2.3.2.2.1.2.3.2.3.2.1.2.2.2.2.2.2,0.7250652962152868
2.2.2.2.3.2.3.2.2.1.2.3.2.3.2.2.2.2.2.2.2.2,0.97390777716492
2.2.2.2.3.2.3.2.2.1.2.3.3.1.2.1.2.1.2.2.2.2,0.360629637440454
2.2.2.2.3.2.3.2.2.1.2.3.3.1.2.1.2.2.2.2.2.2,0.6631478033240522
2.2.2.2.3.2.3.2.2.1.2.3.3.1.2.2.2.1.2.2.2.2,0.8234937978562334
2.2.2.2.3.2.3.2.2.1.2.3.3.1.2.2.2.2.2.2.2.2,0.9362175702939807
2.2.2.2.3.2.3.2.2.1.2.3.3.2.2.1.2.2.2.2.2.2,0.7007492091402933
2.2.2.2.3.2.3.2.2.1.2.3.3.2.2.2.2.2.2.2.2.2,0.9634820483281785
2.2.2.2.3.2.3.2.2.1.2.4.2.1.2.1.2.1.2.2.2.2,0.36581700267354283
2.2.2.2.3.2.3.2.2.1.2.4.2.1.2.1.2.2.2.2.2.2,0.5227834142505997
2.2.2.2.3.2.3.2.2.1.2.4.2.1.2.2.2.1.2.2.2.2,0.735576452295946
2.2.2.2.3.2.3.2.2.1.2.4.2.1.2.2.2.2.2.2.2.2,0.7951996333271257
2.2.2.2.3.2.3.2.2.1.2.4.2.2.2.1.2.2.2.2.2.2,0.5752554405246966
2.2.2.2.3.2.3.2.2.1.2.4.2.2.2.2.2.2.2.2.2.2,0.8437722587766969
2.2.2.2.3.2.3.2.2.1.3.1.2.1.2.1.2.1.2.2.2.2,0.3663526582202939
2.2.2.2.3.2.3.2.2.1.3.1.2.1.2.1.2.2.2.2.2.2,0.6757254758237016
2.2.2.2.3.2.3.2.2.1.3.1.2.1.2.2.2.1.2.2.2.2,0.8345052247977632
2.2.2.2.3.2.3.2.2.1.3.1.2.1.2.2.2.2.2.2.2.2,0.9464339815743031
2.2.2.2.3.2.3.2.2.1.3.1.2.2.2.1.2.2.2.2.2.2,0.7341180989598641
2.2.2.2.3.2.3.2.2.1.3.1.2.2.2.2.2.2.2.2.2.2,0.9703789467380399
2.2.2.2.3.2.3.2.2.1.3.2.1.1.2.1.2.1.2.2.2.2,0.37591097988920635
2.2.2.2.3.2.3.2.2.1.3.2.1.1.2.1.2.2.2.2.2.2,0.681209269615795
2.2.2.2.3.2.3.2.2.1.3.2.1.1.2.2.2.1.2.2.2.2,0.8472035791771603
2.2.2.2.3.2.3.2.2.1.3.2.1.1.2.2.2.2.2.2.2.2,0.9561925028828012
2.2.2.2.3.2.3.2.2.1.3.2.1.2.1.2.2.2.2.2.2.2,1.4742758238432017
2.2.2.2.3.2.3.2.2.1.3.2.1.2.2.1.2.2.2.2.2.2,0.7283431976891228
2.2.2.2.3.2.3.2.2.1.3.2.1.2.2.2.2.2.2.2.2.2,1.6196905348906632
2.2.2.2.3.2.3.2.2.1.3.2.2.1.1.1.2.1.2.2.2.2,0.3631533947757052
2.2.2.2.3.2.3.2.2.1.3.2.2.1.1.1.2.2.2.2.2.2,0.6726858738806362
2.2.2.2.3.2.3.2.2.1.3.2.2.1.1.2.2.1.2.2.2.2,0.8271588691129594
2.2.2.2.3.2.3.2.2.1.3.2.2.1.1.2.2.2.2.2.2.2,0.9429879146268366
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.1.1.2.2.2.2,0.3575590813368182
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.1.2.2.2.2.2,0.6635256103530162
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.1.2.2.2,0.36115207201798194
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.1.2.2,0.36646982881288304
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.1.2,0.3542932450175594
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.2.1,0.3531821983894304
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.2.2,0.33796576540849577
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.2.3,0.3764419901549414
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.3.2,0.36115682408657035
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.2.3.2.2,0.35184585003278857
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.1.3.2.2.2,0.3696548596774428
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.1.2.2.2,0.6715271054151907
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.1.2.2,0.6743565676974509
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.1.2,0.6696883267580568
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.2.1,0.6655125507995202
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.2.2,0.8190058973695344
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.2.3,0.6816151071710608
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.3.2,0.661724883107326
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.2.3.2.2,0.661586325877696
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.2.3.2.2.2,0.6688108099320268
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.2.3.2.2.2.2,0.7987133125176203
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.3.1.2.2.2.2,0.3608084591455187
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.1.3.2.2.2.2.2,0.6777007410114475
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.1.1.2.2.2.2,0.8247054370642611
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.1.2.2.2.2.2,0.9410103757165074
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.1.2.2.2,0.8206857662018004
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.1.2.2,0.8310367060733321
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.2.1.2,0.830469552572402
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.2.2.1,0.8136949283661141
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.2.2.2,0.9217717007720294
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.2.2.3,0.8391284826917983
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.2.3.2,0.8251515522272652
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.2.3.2.2,0.813104824808658
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.1.3.2.2.2,0.8393250658902679
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.1.2.2.2,0.9385922409085777
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.1.2.2,0.9444483598664697
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.1.2,0.9431523171236519
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.2.1,0.9437542018436768
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.2.2,1.0760646566186947
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.2.3,0.940566445441757
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.3.2,0.939274629732766
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.2.3.2.2,0.9328756338500445
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.2.3.2.2.2,0.9432820872491438
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.2.3.2.2.2.2,0.9575459286223529
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.3.1.2.2.2.2,0.817189978149322
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.2.3.2.2.2.2.2,0.9406613609359391
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.3.2.1.2.2.2.2,1.0821037429193738
2.2.2.2.3.2.3.2.2.1.3.2.2.1.2.3.2.2.2.2.2.2,1.0452853341238773
2.2.2.2.3.2.3.2.2.1.3.2.2.1.3.1.2.1.2.2.2.2,0.3561104414286158
2.2.2.2.3.2.3.2.2.1.3.2.2.1.3.1.2.2.2.2.2.2,0.6674291104511876
2.2.2.2.3.2.3.2.2.1.3.2.2.1.3.2.2.1.2.2.2.2,0.8241375264771656
2.2.2.2.3.2.3.2.2.1.3.2.2.1.3.2.2.2.2.2.2.2,0.9373437500057936
2.2.2.2.3.2.3.2.2.1.3.2.2.2.1.1.2.2.2.2.2.2,0.7121107964247132
2.2.2.2.3.2.3.2.2.1.3.2.2.2.1.2.2.2.2.2.2.2,1.2359399878596102
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.1.2.2.2.2.2,0.7275950279546688
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.1.2.2.2.2,0.5186455864366782
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.1.2.2.2,0.721072903047357
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.1.2.2,0.7213397921129014
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.2.1.2,0.711022502592269
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.2.2.1,0.7199471266935846
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.2.2.2,0.8214382840043035
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.2.2.3,0.7260391400532111
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.2.3.2,0.7111135743990519
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.2.3.2.2,0.713477201548145
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.2.3.2.2.2,0.7026426150792255
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.2.3.2.2.2.2,0.8008479730947153
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.1.3.2.2.2.2.2,0.7130252385363247
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.1.2.2.2.2.2,0.9765915145849635
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.1.2.2.2.2,1.6652413806789976
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.1.2.2.2,0.9632806550390981
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.1.2.2,0.9590830820211121
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.1.2,0.9566392260488994
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.2.1,0.4753806665610062
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.2.2,1.205177928012406
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.2.3,0.9611657225111871
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.3.2,0.9603617224172248
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.2.3.2.2,0.9647920285046789
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.2.3.2.2.2,0.9529338916396052
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.2.3.2.2.2.2,0.9817026827828327
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.2.3.2.2.2.2.2,0.9554201738031681
2.2.2.2.3.2.3.2.2.1.3.2.2.2.2.3.2.2.2.2.2.2,1.080395046697935
2.2.2.2.3.2.3.2.2.1.3.2.2.2.3.1.2.2.2.2.2.2,0.7276551485223686
2.2.2.2.3.2.3.2.2.1.3.2.2.2.3.2.2.2.2.2.2.2,0.9653725328581922
2.2.2.2.3.2.3.2.2.1.3.2.2.3.2.1.2.2.2.2.2.2,0.7530312055396461
2.2.2.2.3.2.3.2.2.1.3.2.2.3.2.2.2.2.2.2.2.2,0.9825105889743969
2.2.2.2.3.2.3.2.2.1.3.2.3.1.2.1.2.1.2.2.2.2,0.3523652929130433
2.2.2.2.3.2.3.2.2.1.3.2.3.1.2.1.2.2.2.2.2.2,0.6644085870687422
2.2.2.2.3.2.3.2.2.1.3.2.3.1.2.2.2.1.2.2.2.2,0.8109886151918901
2.2.2.2.3.2.3.2.2.1.3.2.3.1.2.2.2.2.2.2.2.2,0.9315011980441725
2.2.2.2.3.2.3.2.2.1.3.2.3.2.2.1.2.2.2.2.2.2,0.7214062727398457
2.2.2.2.3.2.3.2.2.1.3.2.3.2.2.2.2.2.2.2.2.2,0.9674328042269638
2.2.2.2.3.2.3.2.2.1.3.3.2.1.2.1.2.1.2.2.2.2,0.3653902030391609
2.2.2.2.3.2.3.2.2.1.3.3.2.1.2.1.2.2.2.2.2.2,0.673129616426957
2.2.2.2.3.2.3.2.2.1.3.3.2.1.2.2.2.1.2.2.2.2,0.8340421317916126
2.2.2.2.3.2.3.2.2.1.3.3.2.1.2.2.2.2.2.2.2.2,0.9478955361210687
2.2.2.2.3.2.3.2.2.1.3.3.2.2.2.1.2.2.2.2.2.2,0.6996432711039695
2.2.2.2.3.2.3.2.2.1.3.3.2.2.2.2.2.2.2.2.2.2,0.9597687216273679
2.2.2.2.3.2.3.2.2.1.4.2.2.1.2.1.2.1.2.2.2.2,0.35177567522403913
2.2.2.2.3.2.3.2.2.1.4.2.2.1.2.1.2.2.2.2.2.2,0.5236769338632111
2.2.2.2.3.2.3.2.2.1.4.2.2.1.2.2.2.1.2.2.2.2,0.7134317853176233
2.2.2.2.3.2.3.2.2.1.4.2.2.1.2.2.2.2.2.2.2.2,0.7850442923238969
2.2.2.2.3.2.3.2.2.1.4.2.2.2.2.1.2.2.2.2.2.2,0.604434181166766
2.2.2.2.3.2.3.2.2.1.4.2.2.2.2.2.2.2.2.2.2.2,0.8492481927937457
2.2.2.2.3.2.3.2.2.2.1.2.1.2.2.2.2.2.2.2.2.2,2.290447919245164
2.2.2.2.3.2.3.2.2.2.1.2.2.1.2.1.2.1.2.2.2.2,0.4702531418529213
2.2.2.2.3.2.3.2.2.2.1.2.2.1.2.1.2.2.2.2.2.2,0.8548340797032805
2.2.2.2.3.2.3.2.2.2.1.2.2.1.2.2.2.1.2.2.2.2,0.9517426216613715
2.2.2.2.3.2.3.2.2.2.1.2.2.1.2.2.2.2.2.2.2.2,1.1254030434040947
2.2.2.2.3.2.3.2.2.2.1.2.2.2.2.1.2.2.2.2.2.2,0.9215174885470865
2.2.2.2.3.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2.1,1.4009606687875225
2.2.2.2.3.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2,1.8287401398407188
2.2.2.2.3.2.3.2.2.2.2.1.1.2.2.2.2.2.2.2.2.2,2.4081069170583382
2.2.2.2.3.2.3.2.2.2.2.1.2.1.2.1.2.1.2.2.2.2,0.46451621941883486
2.2.2.2.3.2.3.2.2.2.2.1.2.1.2.1.2.2.2.2.2.2,0.851155957357694
2.2.2.2.3.2.3.2.2.2.2.1.2.1.2.2.2.1.2.2.2.2,0.9515547447886636
2.2.2.2.3.2.3.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2,1.128483211995119
2.2.2.2.3.2.3.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2,0.9265612185245364
2.2.2.2.3.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2.1,0.9417104316283367
2.2.2.2.3.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2,1.6402861860927158
2.2.2.2.3.2.3.2.2.2.2.2.1.1.2.1.2.1.2.2.2.2,0.4749944477624073
2.2.2.2.3.2.3.2.2.2.2.2.1.1.2.1.2.2.2.2.2.2,0.8578077291664304
2.2.2.2.3.2.3.2.2.2.2.2.1.1.2.2.2.1.2.2.2.2,0.9656375336362183
2.2.2.2.3.2.3.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2,1.768499810509574
2.2.2.2.3.2.3.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2,1.7404886155506165
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2,1.6700152633200653
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2,2.429749486858033
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.1.2.2.2.2,2.649680312345943
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2,2.4192623274880414
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2,2.462116283142012
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.1.2,2.4337591050759873
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1,1.8292450000420502
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2,1.811486336937574
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.3,2.4583800517830534
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2,2.417217795960977
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2,2.4255702449284997
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2,2.4467013924411694
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.2.3.2.2.2.2,2.3449603669992722
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.2.3.2.2.2.2.2,2.464443580415154
2.2.2.2.3.2.3.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2,2.439186795108351
2.2.2.2.3.2.3.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2,2.9390458429424644
2.2.2.2.3.2.3.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2,2.4489100105268737
2.2.2.2.3.2.3.2.2.2.2.2.2.1.1.1.2.1.2.2.2.2,0.46205299138210765
2.2.2.2.3.2.3.2.2.2.2.2.2.1.1.1.2.2.2.2.2.2,0.8490173648079212
2.2.2.2.3.2.3.2.2.2.2.2.2.1.1.2.2.1.2.2.2.2,0.9433925873410709
2.2.2.2.3.2.3.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2,1.1233168441085062
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.1.1.2.2.2.2,0.4519689798971264
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.1.2.2.2.2.2,0.8337669095106752
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.1.2.2.2,0.4611918505850319
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.1.2.2,0.4605857382366161
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.1.2,0.4575616591177684
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.2.1,0.4537185202960664
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.2.2,0.4070807030611312
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.2.3,0.4752962365578198
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.3.2,0.4583441880340519
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.2.3.2.2,0.44882909321547987
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.1.3.2.2.2,0.4702839502840593
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.1.2.2.2,0.8502239296672688
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.1.2.2,0.8438520334515653
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.1.2,0.8527902561655563
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.2.1,0.8441327373798486
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.2.2,1.0402505214576196
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.2.3,0.8584530682424635
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.3.2,0.8359206223726042
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.2.3.2.2,0.8351280129959348
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.2.3.2.2.2,0.8477381892703284
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.2.3.2.2.2.2,1.0175156712229634
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.3.1.2.2.2.2,0.4641770022997185
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.1.3.2.2.2.2.2,0.8607080588654936
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.1.1.2.2.2.2,0.9366676378629227
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2,1.115703174938536
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2,0.9401497157838239
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,0.9406100335747432
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.2.1.2,0.9529482317374067
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.2.2.1,0.9330420679792685
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2,1.020598482454324
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.2.2.3,0.9551476052030125
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.2.3.2,0.9415304725808361
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.2.3.2.2,0.9278977647809319
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.1.3.2.2.2,0.9582058604187819
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.1.2.2.2,1.1253986274056829
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2,1.114532200486221
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2,1.1343163803189784
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1,1.029687163492694
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2,1.6687510565661028
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3,1.1215783343542713
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2,1.1205993715903775
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2,1.1109962923759114
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2,1.1279681118566713
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.3.2.2.2.2,1.1735760478106876
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.3.1.2.2.2.2,0.9407411369045574
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2,1.1330569714859868
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.3.2.1.2.2.2.2,1.2150375467496566
2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2,1.2191714452413267
2.2.2.2.3.2.3.2.2.2.2.2.2.1.3.1.2.1.2.2.2.2,0.4546840902794283
2.2.2.2.3.2.3.2.2.2.2.2.2.1.3.1.2.2.2.2.2.2,0.8436552573771541
2.2.2.2.3.2.3.2.2.2.2.2.2.1.3.2.2.1.2.2.2.2,0.9417418768925256
2.2.2.2.3.2.3.2.2.2.2.2.2.1.3.2.2.2.2.2.2.2,1.1204839652213257
2.2.2.2.3.2.3.2.2.2.2.2.2.2.1.1.2.2.2.2.2.2,0.9079275473621723
2.2.2.2.3.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.2.1,0.9955801442260458
2.2.2.2.3.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2,1.4434890191580394
2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.1.1.2.2.2.2.2,0.9152887531121271
2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2,0.6492681654285027
2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2,0.9155953293816393
2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2,0.9099597764952639
